tree_name	euk_clade_rep	prok_taxa	c-ELW
EP00800P014082	EP01060P014354	Chloroflexota	0.00121
EP00800P014082	EP01060P014354	TACK group	0.0426
EP00800P014082	EP01060P014354	Alphaproteobacteria	0.428
EP00800P014082	EP01060P014354	Deinococcota	0.00674
EP00800P014082	EP01060P014354	Betaproteobacteria	0.0177
EP00800P014082	EP01060P014354	FCB group	0.000598
EP00800P014082	EP01060P014354	Gammaproteobacteria	0.0401
EP00800P014082	EP01060P014354	Gammaproteobacteria	0.012
EP00800P014082	EP01060P014354	Betaproteobacteria	0.000156
EP00800P014082	EP01060P014354	Alphaproteobacteria	0.438
EP00800P014082	EP01060P014354	Gammaproteobacteria	0.0124
EP00801P005550	EP00023P004549	FCB group	1.0
EP00801P005550	EP00943P002983	FCB group	1.0
EP00801P005550	EP00480P026344	FCB group	1.0
EP00801P007886	EP00475P009620	Gammaproteobacteria	1.0
EP00801P007886	EP00797P012617	Gammaproteobacteria	1.0
EP00801P007886	EP00353P018066	Gammaproteobacteria	1.0
EP00801P009681	EP00324P000675	PVC group	0.00276
EP00801P009681	EP00324P000675	Actinomycetota	0.00276
EP00801P009681	EP00324P000675	Alphaproteobacteria	0.994
EP00801P010560	EP00087P011931	Asgard	1.0
EP00801P010560	EP00844P002333	Asgard	1.0
EP00801P010560	EP01119P000168	Asgard	1.0
EP00802P006277	EP00959P474924	Cyanobacteriota	1.0
EP00802P006277	EP00802P006277	Cyanobacteriota	1.0
EP00802P006277	CAV31299.1	Cyanobacteriota	1.0
EP00802P013757	EP00944P001562	Asgard	0.153
EP00802P013757	EP00944P001562	Asgard	0.695
EP00802P013757	EP00944P001562	Bacillota	0.153
EP00802P014966	EP00668P046207	Chloroflexota	9.9e-09
EP00802P014966	EP00668P046207	Bacillota	1.0
EP00802P014966	EP00668P046207	Bacillota	9.88e-09
EP00802P014966	EP01114P003189	Chloroflexota	1.38e-10
EP00802P014966	EP01114P003189	Bacillota	1.0
EP00802P014966	EP01114P003189	Bacillota	1.74e-17
EP00802P023086	EP00281P000326	Euryarchaeota	0.5
EP00802P023086	EP00281P000326	Acidobacteriota	0.5
EP00802P025826	EP00967P159046	Cyanobacteriota	1.0
EP00802P025826	YP_004347807.1	Cyanobacteriota	1.0
EP00802P034667	EP01038P001012	Bacillota	0.108
EP00802P034667	EP01038P001012	Gammaproteobacteria	0.108
EP00802P034667	EP01038P001012	Bacillota	0.785
EP00802P034667	EP01129P004161	Bacillota	0.0908
EP00802P034667	EP01129P004161	Gammaproteobacteria	0.124
EP00802P034667	EP01129P004161	Bacillota	0.785
EP00802P034667	WP_087037425_1	Bacillota	0.222
EP00802P034667	WP_087037425_1	Gammaproteobacteria	0.222
EP00802P034667	WP_087037425_1	Bacillota	0.555
EP00803P002901	EP00978P048921	Gammaproteobacteria	1.36e-12
EP00803P002901	EP00978P048921	Gammaproteobacteria	0.876
EP00803P002901	EP00978P048921	Alphaproteobacteria	2.14e-14
EP00803P002901	EP00978P048921	Myxococcota	7.95e-11
EP00803P002901	EP00978P048921	Myxococcota	0.00938
EP00803P002901	EP00978P048921	Actinomycetota	0.104
EP00803P002901	EP00978P048921	Gammaproteobacteria	2.73e-21
EP00803P002901	EP00978P048921	Betaproteobacteria	2.73e-21
EP00803P002901	EP00978P048921	Actinomycetota	0.000323
EP00803P002901	EP00978P048921	FCB group	0.00971
EP00803P007202	EP00057P001347	Thermodesulfobacteriota	0.177
EP00803P007202	EP00057P001347	Thermodesulfobacteriota	0.0151
EP00803P007202	EP00057P001347	Bacillota	0.793
EP00803P007202	EP00057P001347	Myxococcota	0.0151
EP00803P007202	EP00653P002329	Thermodesulfobacteriota	0.164
EP00803P007202	EP00653P002329	Thermodesulfobacteriota	0.0585
EP00803P007202	EP00653P002329	Bacillota	0.714
EP00803P007202	EP00653P002329	Myxococcota	0.0639
EP00803P009211	EP00803P009211	Actinomycetota	8.66e-10
EP00803P009211	EP00803P009211	Spirochaetota	9.22e-108
EP00803P009211	EP00803P009211	Cyanobacteriota	0.5
EP00803P009211	EP00803P009211	Actinomycetota	1.29e-52
EP00803P009211	EP00803P009211	Cyanobacteriota	0.5
EP00803P009211	EP00803P009211	Myxococcota	2.5e-18
EP00803P009211	EP00803P009211	Myxococcota	3.7e-124
EP00803P009211	EP00803P009211	Spirochaetota	9.75e-05
EP00803P009211	EP00803P009211	Actinomycetota	4.9500000000000004e-110
EP00803P009211	EP00803P009211	Actinomycetota	8.480000000000001e-32
EP00803P009211	EP00803P009211	Euryarchaeota	3.7e-08
EP00803P009211	EP00803P009211	Gammaproteobacteria	5.62e-70
EP00803P009815	EP01086P007397	Thermodesulfobacteriota	0.0228
EP00803P009815	EP01086P007397	Bacillota	0.0131
EP00803P009815	EP01086P007397	Bacillota	0.334
EP00803P009815	EP01086P007397	Bacillota	0.00751
EP00803P009815	EP01086P007397	Bacillota	0.3
EP00803P009815	EP01086P007397	Gammaproteobacteria	0.0397
EP00803P009815	EP01086P007397	Bacillota	0.0125
EP00803P009815	EP01086P007397	Bacillota	0.0259
EP00803P009815	EP01086P007397	Cyanobacteriota	0.012
EP00803P009815	EP01086P007397	Gammaproteobacteria	0.124
EP00803P009815	EP01086P007397	Gammaproteobacteria	0.0211
EP00803P009815	EP01086P007397	Actinomycetota	0.0876
EP00804P005224	WP_317134473_1	Bacillota	1.0
EP00804P005224	EP01022P023978	Bacillota	1.0
EP00806P001589	EP00356P009823	Gammaproteobacteria	1.0
EP00806P001589	EP01093P000726	Gammaproteobacteria	1.0
EP00808P007870	KAA6411862.1	Alphaproteobacteria	5.43e-51
EP00808P007870	KAA6411862.1	Myxococcota	3.0900000000000004e-73
EP00808P007870	KAA6411862.1	Actinomycetota	0.781
EP00808P007870	KAA6411862.1	Actinomycetota	3.45e-22
EP00808P007870	KAA6411862.1	Actinomycetota	0.219
EP00808P018746	EP00847P002895	Asgard	0.00443
EP00808P018746	EP00847P002895	Asgard	0.00136
EP00808P018746	EP00847P002895	Deltaproteobacteria	0.000177
EP00808P018746	EP00847P002895	Deltaproteobacteria	0.00556
EP00808P018746	EP00847P002895	Chloroflexota	0.00889
EP00808P018746	EP00847P002895	Actinomycetota	0.0969
EP00808P018746	EP00847P002895	Gammaproteobacteria	0.355
EP00808P018746	EP00847P002895	Bacillota	0.236
EP00808P018746	EP00847P002895	Deltaproteobacteria	0.239
EP00808P018746	EP00847P002895	Myxococcota	0.0162
EP00808P018746	EP00847P002895	Thermodesulfobacteriota	0.0345
EP00808P018746	EP00847P002895	Euryarchaeota	0.00189
EP00808P018746	EP00877P008288	Asgard	0.032
EP00808P018746	EP00877P008288	Asgard	0.000328
EP00808P018746	EP00877P008288	Deltaproteobacteria	0.0123
EP00808P018746	EP00877P008288	Deltaproteobacteria	0.0112
EP00808P018746	EP00877P008288	Chloroflexota	0.0194
EP00808P018746	EP00877P008288	Actinomycetota	0.00153
EP00808P018746	EP00877P008288	Gammaproteobacteria	0.487
EP00808P018746	EP00877P008288	Bacillota	0.208
EP00808P018746	EP00877P008288	Deltaproteobacteria	0.0357
EP00808P018746	EP00877P008288	Myxococcota	0.0552
EP00808P018746	EP00877P008288	Thermodesulfobacteriota	0.0817
EP00808P018746	EP00877P008288	Euryarchaeota	0.0558
EP00808P024929	EP00051P028195	Actinomycetota	1.0
EP00808P024929	EP00057P031699	Actinomycetota	1.0
EP00808P024929	BDC51578_1	Actinomycetota	1.0
EP00810P009269	EP01016P010362	PVC group	1.0
EP00810P009269	EP00153P007048	PVC group	1.0
EP00810P014678	EP00475P002853	Asgard	0.00168
EP00810P014678	EP00475P002853	Actinomycetota	0.604
EP00810P014678	EP00475P002853	Myxococcota	0.0376
EP00810P014678	EP00475P002853	Euryarchaeota	0.017
EP00810P014678	EP00475P002853	FCB group	0.00016
EP00810P014678	EP00475P002853	Euryarchaeota	0.0309
EP00810P014678	EP00475P002853	Gammaproteobacteria	0.241
EP00810P014678	EP00475P002853	Acidobacteriota	0.00496
EP00810P014678	EP00475P002853	FCB group	0.029
EP00810P014678	EP00475P002853	Bacillota	0.0347
EP00810P014678	EP00829P018209	Asgard	1.81e-11
EP00810P014678	EP00829P018209	Actinomycetota	0.986
EP00810P014678	EP00829P018209	Myxococcota	0.000236
EP00810P014678	EP00829P018209	Euryarchaeota	0.000831
EP00810P014678	EP00829P018209	FCB group	2.02e-10
EP00810P014678	EP00829P018209	Euryarchaeota	0.000132
EP00810P014678	EP00829P018209	Gammaproteobacteria	0.00161
EP00810P014678	EP00829P018209	Acidobacteriota	8.49e-10
EP00810P014678	EP00829P018209	FCB group	1.49e-10
EP00810P014678	EP00829P018209	Bacillota	0.0107
EP00810P023065	EP00070P008673	Campylobacterota	0.144
EP00810P023065	EP00070P008673	Bacillota	0.0567
EP00810P023065	EP00070P008673	Cyanobacteriota	0.0187
EP00810P023065	EP00070P008673	Bacillota	0.112
EP00810P023065	EP00070P008673	Actinomycetota	0.0718
EP00810P023065	EP00070P008673	Euryarchaeota	0.0227
EP00810P023065	EP00070P008673	PVC group	0.091
EP00810P023065	EP00070P008673	Alphaproteobacteria	0.162
EP00810P023065	EP00070P008673	FCB group	0.00775
EP00810P023065	EP00070P008673	TACK group	0.0244
EP00810P023065	EP00070P008673	Actinomycetota	0.23
EP00810P023065	EP00070P008673	Alphaproteobacteria	0.059
EP00810P023065	EP00153P010760	Campylobacterota	0.0559
EP00810P023065	EP00153P010760	Bacillota	0.0376
EP00810P023065	EP00153P010760	Cyanobacteriota	0.0147
EP00810P023065	EP00153P010760	Bacillota	0.0145
EP00810P023065	EP00153P010760	Actinomycetota	0.0464
EP00810P023065	EP00153P010760	Euryarchaeota	0.108
EP00810P023065	EP00153P010760	PVC group	0.00924
EP00810P023065	EP00153P010760	Alphaproteobacteria	0.125
EP00810P023065	EP00153P010760	FCB group	0.179
EP00810P023065	EP00153P010760	TACK group	0.00478
EP00810P023065	EP00153P010760	Actinomycetota	0.355
EP00810P023065	EP00153P010760	Alphaproteobacteria	0.0506
EP00810P023065	EP00242P013120	Campylobacterota	0.0861
EP00810P023065	EP00242P013120	Bacillota	0.114
EP00810P023065	EP00242P013120	Cyanobacteriota	0.198
EP00810P023065	EP00242P013120	Bacillota	0.0189
EP00810P023065	EP00242P013120	Actinomycetota	0.108
EP00810P023065	EP00242P013120	Euryarchaeota	0.149
EP00810P023065	EP00242P013120	PVC group	0.0382
EP00810P023065	EP00242P013120	Alphaproteobacteria	0.034
EP00810P023065	EP00242P013120	FCB group	0.135
EP00810P023065	EP00242P013120	TACK group	0.027
EP00810P023065	EP00242P013120	Actinomycetota	0.0387
EP00810P023065	EP00242P013120	Alphaproteobacteria	0.0538
EP00811P003717	EP00511P003750	Betaproteobacteria	0.0624
EP00811P003717	EP00511P003750	Asgard	0.00285
EP00811P003717	EP00511P003750	Gammaproteobacteria	0.078
EP00811P003717	EP00511P003750	Actinomycetota	0.0418
EP00811P003717	EP00511P003750	Actinomycetota	0.03
EP00811P003717	EP00511P003750	Betaproteobacteria	0.0112
EP00811P003717	EP00511P003750	Euryarchaeota	0.0256
EP00811P003717	EP00511P003750	Actinomycetota	0.0952
EP00811P003717	EP00511P003750	Cyanobacteriota	0.619
EP00811P003717	EP00511P003750	Deinococcota	0.0246
EP00811P003717	EP00511P003750	FCB group	0.00397
EP00811P003717	EP00511P003750	Bacillota	0.00506
EP00811P003717	EP00811P003717	Betaproteobacteria	0.0842
EP00811P003717	EP00811P003717	Asgard	0.0129
EP00811P003717	EP00811P003717	Gammaproteobacteria	0.137
EP00811P003717	EP00811P003717	Actinomycetota	0.0107
EP00811P003717	EP00811P003717	Actinomycetota	0.0214
EP00811P003717	EP00811P003717	Betaproteobacteria	0.0169
EP00811P003717	EP00811P003717	Euryarchaeota	0.0175
EP00811P003717	EP00811P003717	Actinomycetota	0.181
EP00811P003717	EP00811P003717	Cyanobacteriota	0.321
EP00811P003717	EP00811P003717	Deinococcota	0.00681
EP00811P003717	EP00811P003717	FCB group	0.188
EP00811P003717	EP00811P003717	Bacillota	0.0017
EP00811P013891	EP01034P028610	Actinomycetota	0.684
EP00811P013891	EP01034P028610	FCB group	0.0394
EP00811P013891	EP01034P028610	Actinomycetota	0.0186
EP00811P013891	EP01034P028610	Actinomycetota	0.161
EP00811P013891	EP01034P028610	Actinomycetota	0.0684
EP00811P013891	EP01034P028610	Actinomycetota	0.0284
EP00811P015546	WP_013739481_1	Euryarchaeota	0.162
EP00811P015546	WP_013739481_1	Chloroflexota	0.675
EP00811P015546	WP_013739481_1	FCB group	0.162
EP00811P031843	EP00931P000192	Bacillota	1.0
EP00811P031843	EP00295P051037	Bacillota	1.0
EP00811P031843	EP00930P015265	Bacillota	1.0
EP00812P008482	EP00929P045650	Alphaproteobacteria	0.00865
EP00812P008482	EP00929P045650	Nitrospirota	0.000582
EP00812P008482	EP00929P045650	Actinomycetota	0.873
EP00812P008482	EP00929P045650	Actinomycetota	0.118
EP00813P001652	EP00009P005397	Gammaproteobacteria	0.5
EP00813P001652	EP00009P005397	Alphaproteobacteria	0.5
EP00813P001652	EP00813P001652	Gammaproteobacteria	0.5
EP00813P001652	EP00813P001652	Alphaproteobacteria	0.5
EP00813P009661	EP00832P008375	Betaproteobacteria	0.63
EP00813P009661	EP00832P008375	Actinomycetota	0.121
EP00813P009661	EP00832P008375	Betaproteobacteria	0.0433
EP00813P009661	EP00832P008375	Actinomycetota	0.205
EP00813P009960	EP01034P041598	Betaproteobacteria	1.0
EP00813P009960	EP00931P069977	Betaproteobacteria	1.0
EP00813P009960	EP00931P122116	Betaproteobacteria	1.0
EP00813P012199	EP00638P010574	Asgard	2.22e-30
EP00813P012199	EP00638P010574	Euryarchaeota	0.315
EP00813P012199	EP00638P010574	Actinomycetota	0.685
EP00813P012199	EP00638P010574	TACK group	2.21e-30
EP00815P003273	EP00056P015766	Asgard	1.0
EP00815P003273	EP00470P002339	Asgard	1.0
EP00815P003273	EP01132P005652	Asgard	1.0
EP00815P011902	EP00222P004617	PVC group	1.0
EP00815P011902	EP00900P015425	PVC group	1.0
EP00815P011902	EP00446P081542	PVC group	1.0
EP00817P002964	EP00735P010661	FCB group	1.0
EP00817P003991	EP00164P002422	Gammaproteobacteria	0.701
EP00817P003991	EP00164P002422	Gammaproteobacteria	0.299
EP00818P002283	EP00467P008704	Gammaproteobacteria	0.0692
EP00818P002283	EP00467P008704	Alphaproteobacteria	0.0413
EP00818P002283	EP00467P008704	Thermoplasmata	0.0916
EP00818P002283	EP00467P008704	Betaproteobacteria	0.155
EP00818P002283	EP00467P008704	Gammaproteobacteria	0.0135
EP00818P002283	EP00467P008704	Gammaproteobacteria	0.1
EP00818P002283	EP00467P008704	Gammaproteobacteria	0.169
EP00818P002283	EP00467P008704	Mycoplasmatota	0.0781
EP00818P002283	EP00467P008704	Gammaproteobacteria	0.0716
EP00818P002283	EP00467P008704	Bacillota	0.111
EP00818P002283	EP00467P008704	Gammaproteobacteria	0.0602
EP00818P002283	EP00467P008704	Alphaproteobacteria	0.0394
EP00818P002304	EP00291P027833	Gammaproteobacteria	0.0394
EP00818P002304	EP00291P027833	Bacillota	0.105
EP00818P002304	EP00291P027833	Gammaproteobacteria	0.14
EP00818P002304	EP00291P027833	Actinomycetota	0.0473
EP00818P002304	EP00291P027833	Gammaproteobacteria	0.0152
EP00818P002304	EP00291P027833	Alphaproteobacteria	0.135
EP00818P002304	EP00291P027833	Betaproteobacteria	0.0358
EP00818P002304	EP00291P027833	Gammaproteobacteria	0.0678
EP00818P002304	EP00291P027833	Alphaproteobacteria	0.199
EP00818P002304	EP00291P027833	Alphaproteobacteria	0.0333
EP00818P002304	EP00291P027833	Betaproteobacteria	0.0954
EP00818P002304	EP00291P027833	Betaproteobacteria	0.0863
EP00818P002304	EP00322P010576	Bacillota	0.0941
EP00818P002304	EP00322P010576	Bacillota	0.144
EP00818P002304	EP00322P010576	Actinomycetota	0.0481
EP00818P002304	EP00322P010576	Thermodesulfobacteriota	0.271
EP00818P002304	EP00322P010576	Bacillota	0.0468
EP00818P002304	EP00322P010576	Gammaproteobacteria	0.00659
EP00818P002304	EP00322P010576	Gammaproteobacteria	0.0128
EP00818P002304	EP00322P010576	FCB group	0.0762
EP00818P002304	EP00322P010576	Actinomycetota	0.0396
EP00818P002304	EP00322P010576	Bacillota	0.155
EP00818P002304	EP00322P010576	Campylobacterota	0.0668
EP00818P002304	EP00322P010576	Bacillota	0.0385
EP00818P002304	EP00928P010206	PVC group	0.185
EP00818P002304	EP00928P010206	Cyanobacteriota	9.87e-06
EP00818P002304	EP00928P010206	Euryarchaeota	0.177
EP00818P002304	EP00928P010206	Deinococcota	0.0329
EP00818P002304	EP00928P010206	Campylobacterota	0.158
EP00818P002304	EP00928P010206	Bacillota	0.0533
EP00818P002304	EP00928P010206	Actinomycetota	3.45e-07
EP00818P002304	EP00928P010206	Bacillota	0.0552
EP00818P002304	EP00928P010206	Actinomycetota	0.149
EP00818P002304	EP00928P010206	Alphaproteobacteria	0.0492
EP00818P002304	EP00928P010206	Gammaproteobacteria	0.137
EP00818P002304	EP00928P010206	Actinomycetota	0.00455
EP00818P005906	EP00808P027719	Bacillota	1.0
EP00818P005906	EP00310P013539	Bacillota	1.0
EP00818P006061	EP00386P002730	FCB group	1.0
EP00820P000917	EP00228P004130	Bacillota	1.16e-74
EP00820P000917	EP00228P004130	Euryarchaeota	6.7999999999999995e-84
EP00820P000917	EP00228P004130	Cyanobacteriota	2.12e-07
EP00820P000917	EP00228P004130	Myxococcota	0.0837
EP00820P000917	EP00228P004130	Bdellovibrionota	0.00143
EP00820P000917	EP00228P004130	Bacillota	0.00999
EP00820P000917	EP00228P004130	PVC group	0.000354
EP00820P000917	EP00228P004130	FCB group	0.000101
EP00820P000917	EP00228P004130	Bacillota	3.96e-85
EP00820P000917	EP00228P004130	PVC group	5.22e-23
EP00820P000917	EP00228P004130	Deinococcota	0.904
EP00820P010122	EP00466P016539	Asgard	0.124
EP00820P010122	EP00466P016539	Asgard	0.316
EP00820P010122	EP00466P016539	Asgard	0.0367
EP00820P010122	EP00466P016539	Asgard	0.178
EP00820P010122	EP00466P016539	Euryarchaeota	0.0373
EP00820P010122	EP00466P016539	Asgard	0.0782
EP00820P010122	EP00466P016539	Thermoplasmata	0.0373
EP00820P010122	EP00466P016539	TACK group	0.193
EP00820P010122	EP01115P005926	Asgard	0.0497
EP00820P010122	EP01115P005926	Asgard	0.0713
EP00820P010122	EP01115P005926	Asgard	0.0754
EP00820P010122	EP01115P005926	Asgard	0.166
EP00820P010122	EP01115P005926	Euryarchaeota	0.017
EP00820P010122	EP01115P005926	Asgard	0.281
EP00820P010122	EP01115P005926	Thermoplasmata	0.0228
EP00820P010122	EP01115P005926	TACK group	0.316
EP00820P010122	EP01127P014557	Asgard	0.105
EP00820P010122	EP01127P014557	Asgard	0.0635
EP00820P010122	EP01127P014557	Asgard	0.113
EP00820P010122	EP01127P014557	Asgard	0.345
EP00820P010122	EP01127P014557	Euryarchaeota	0.0063
EP00820P010122	EP01127P014557	Asgard	0.321
EP00820P010122	EP01127P014557	Thermoplasmata	0.00121
EP00820P010122	EP01127P014557	TACK group	0.0453
EP00820P014717	EP01113P046843	Myxococcota	9.15e-37
EP00820P014717	EP01113P046843	Actinomycetota	2.56e-42
EP00820P014717	EP01113P046843	FCB group	9.52e-20
EP00820P014717	EP01113P046843	Myxococcota	0.637
EP00820P014717	EP01113P046843	Gammaproteobacteria	2.1e-28
EP00820P014717	EP01113P046843	Alphaproteobacteria	9.39e-05
EP00820P014717	EP01113P046843	Alphaproteobacteria	4.21e-13
EP00820P014717	EP01113P046843	Myxococcota	3.3e-31
EP00820P014717	EP01113P046843	Bacillota	0.363
EP00820P014717	EP01113P046843	Actinomycetota	8.73e-21
EP00820P014717	EP01113P046843	Betaproteobacteria	1.56e-06
EP00820P016996	EP00147P005622	FCB group	0.13
EP00820P016996	EP00147P005622	Thermodesulfobacteriota	0.00607
EP00820P016996	EP00147P005622	Actinomycetota	0.0161
EP00820P016996	EP00147P005622	Spirochaetota	5.57e-19
EP00820P016996	EP00147P005622	Gammaproteobacteria	0.0392
EP00820P016996	EP00147P005622	Alphaproteobacteria	0.00469
EP00820P016996	EP00147P005622	Actinomycetota	0.434
EP00820P016996	EP00147P005622	FCB group	0.113
EP00820P016996	EP00147P005622	Alphaproteobacteria	0.136
EP00820P016996	EP00147P005622	Alphaproteobacteria	0.0496
EP00820P016996	EP00147P005622	Alphaproteobacteria	0.0173
EP00820P016996	EP00147P005622	Alphaproteobacteria	0.0547
EP00820P016996	EP00872P005842	Bacillota	4.61e-15
EP00820P016996	EP00872P005842	FCB group	0.22
EP00820P016996	EP00872P005842	Actinomycetota	0.00361
EP00820P016996	EP00872P005842	Spirochaetota	5.31e-17
EP00820P016996	EP00872P005842	Gammaproteobacteria	0.141
EP00820P016996	EP00872P005842	Alphaproteobacteria	0.000391
EP00820P016996	EP00872P005842	Actinomycetota	0.413
EP00820P016996	EP00872P005842	FCB group	0.16
EP00820P016996	EP00872P005842	Alphaproteobacteria	0.026
EP00820P016996	EP00872P005842	Alphaproteobacteria	0.0316
EP00820P016996	EP00872P005842	Alphaproteobacteria	0.00431
EP00820P016996	EP00872P005842	Alphaproteobacteria	0.000714
EP00820P016996	EP00879P007324	FCB group	0.0272
EP00820P016996	EP00879P007324	Thermodesulfobacteriota	0.00022
EP00820P016996	EP00879P007324	Actinomycetota	0.000554
EP00820P016996	EP00879P007324	Spirochaetota	9.44e-29
EP00820P016996	EP00879P007324	Gammaproteobacteria	0.0371
EP00820P016996	EP00879P007324	Alphaproteobacteria	1.37e-06
EP00820P016996	EP00879P007324	Actinomycetota	0.606
EP00820P016996	EP00879P007324	FCB group	0.323
EP00820P016996	EP00879P007324	Alphaproteobacteria	0.00229
EP00820P016996	EP00879P007324	Alphaproteobacteria	0.00259
EP00820P016996	EP00879P007324	Alphaproteobacteria	0.00111
EP00820P016996	EP00879P007324	Alphaproteobacteria	0.000195
EP00820P018933	EP00820P018933	Bacillota	0.063
EP00820P018933	EP00820P018933	Deltaproteobacteria	0.0061
EP00820P018933	EP00820P018933	Thermodesulfobacteriota	0.0557
EP00820P018933	EP00820P018933	Thermodesulfobacteriota	0.146
EP00820P018933	EP00820P018933	Actinomycetota	6.15e-13
EP00820P018933	EP00820P018933	Betaproteobacteria	0.00491
EP00820P018933	EP00820P018933	Actinomycetota	6.78e-13
EP00820P018933	EP00820P018933	Thermodesulfobacteriota	0.29
EP00820P018933	EP00820P018933	Euryarchaeota	0.417
EP00820P018933	EP00820P018933	Actinomycetota	1.47e-12
EP00820P018933	EP00820P018933	Bacillota	0.0175
EP00820P022883	EP00620P022002	Gammaproteobacteria	1.08e-20
EP00820P022883	EP00620P022002	Bacillota	2.65e-08
EP00820P022883	EP00620P022002	Gammaproteobacteria	3.35e-09
EP00820P022883	EP00620P022002	Myxococcota	8.05e-09
EP00820P022883	EP00620P022002	Actinomycetota	1.75e-27
EP00820P022883	EP00620P022002	Gammaproteobacteria	1.38e-24
