tree,n_asg,n_bact,n_arch,n_euk,asg_mono,n_sub,allasg_sister,has_bact
EP00297P022953,5,0,1,11,False,1,NA,False
EP00959P427451,5,0,0,10,True,1,NA,False
EP01101P001068,1,3,0,29,True,1,NA,True
EP00831P002602,6,0,0,17,False,1,NA,False
EP00961P129543,5,0,0,19,False,1,NA,False
EP01090P019642,5,0,0,19,True,1,NA,False
EP01024P044483,19,0,0,11,True,1,NA,False
OLQ15014.1,5,1,0,15,False,1,NA,True
EP00939P005184,18,2,0,30,False,1,NA,True
EP00818P009255,10,1,0,13,True,1,NA,True
EP00006P011909,8,0,0,17,False,1,NA,False
XP_004338768.1,6,62,2,30,False,1,NA,True
EP01115P003480,3,9,0,13,False,1,NA,True
EP01034P002482,5,0,0,30,False,1,NA,False
EP00808P025493,17,0,0,11,False,1,NA,False
EP00151P003696,25,0,0,17,False,1,NA,False
EP00904P011283,16,0,1,12,False,1,NA,False
EP00559P003792,58,0,0,15,False,1,NA,False
EP00831P044979,6,0,0,13,False,1,NA,False
EP01023P044335,6,0,0,15,True,1,NA,False
EP00406P060182,13,0,0,14,False,1,NA,False
EP00277P047288,23,0,0,16,False,1,NA,False
EP01061P013673,64,0,0,30,False,1,NA,False
EP00845P002060,5,0,0,18,True,1,NA,False
EP00746P113649,8,34,0,20,False,1,NA,True
EP00250P015211,10,0,0,29,True,1,NA,False
EP01089P014531,2,67,0,16,False,1,NA,True
EP01028P007088,55,0,0,11,False,1,NA,False
EP01013P003805,5,61,4,30,False,1,NA,True
EP00499P004310,9,1,0,13,False,1,NA,True
EP00197P000097,51,0,0,30,False,1,NA,False
EP00229P003257,7,0,0,30,False,1,NA,False
EP01080P010171,14,0,1,13,True,1,NA,False
EP00454P020651,24,22,0,30,False,1,NA,True
EP00971P098071,33,0,0,15,False,1,NA,False
EP01065P024891,64,0,0,17,False,1,NA,False
EP01036P007122,6,0,0,29,False,1,NA,False
EP00942P005136,4,64,2,11,False,1,NA,True
EP00286P015347,3,6,0,25,False,1,NA,True
EP00060P021908,14,3,0,21,True,1,NA,True
EP01091P014109,5,0,0,16,True,1,NA,False
EP01063P012782,12,30,0,30,False,1,NA,True
EP01114P024259,5,6,0,28,True,1,NA,True
EP00694P008111,14,52,3,30,False,1,NA,True
EP00756P058149,9,0,0,20,False,1,NA,False
EP00249P004478,3,0,0,3,True,1,NA,False
EP00403P010694,6,62,2,30,False,1,NA,True
EP00793P003170,32,23,0,29,False,1,NA,True
EP01124P018797,3,0,0,17,True,1,NA,False
EP00625P006456,13,48,0,30,False,1,NA,True
EP00761P008473,3,0,0,15,True,1,NA,False
EP00416P004364,11,45,0,30,False,1,NA,True
EP01147P010831,52,0,0,30,True,1,NA,False
EP01120P008765,5,0,0,22,True,1,NA,False
EP01084P072329,6,0,0,17,False,1,NA,False
EP01118P003532,13,0,0,22,True,1,NA,False
EP00897P003815,16,2,0,21,False,1,NA,True
EP00881P008468,3,0,0,25,True,1,NA,False
EP00562P007061,3,45,0,11,False,1,NA,True
EP00451P054174,3,0,0,21,True,1,NA,False
EP00036P011636,53,0,4,14,False,1,NA,False
EP00168P018621,3,2,0,30,True,1,NA,True
EP01084P214284,26,0,0,29,True,1,NA,False
EP00947P005204,2,67,1,21,False,1,NA,True
EP00656P018442,5,0,0,18,True,1,NA,False
EP01042P018470,2,14,0,23,False,1,NA,True
EP01105P028497,45,0,0,30,False,1,NA,False
EP00494P003465,15,0,0,27,False,1,NA,False
EP00875P015023,19,0,0,11,False,1,NA,False
EP00382P011223,41,0,0,25,True,1,NA,False
EP00191P005396,3,63,4,12,False,1,NA,True
EP00160P005814,51,0,0,22,False,1,NA,False
EP00250P005954,5,0,0,28,True,1,NA,False
EP01029P010458,18,0,0,11,True,1,NA,False
EP01083P210844,7,0,0,19,True,1,NA,False
EP00971P264231,9,0,0,30,True,1,NA,False
EP00906P018627,1,5,0,30,True,1,NA,True
EP01024P062062,41,0,0,15,False,1,NA,False
EP00607P008928,9,22,0,25,False,1,NA,True
EP00831P080845,19,0,0,19,False,1,NA,False
EP01035P008075,18,7,1,26,False,1,NA,True
EP01110P007431,9,1,0,21,False,1,NA,True
EP00656P050386,3,0,0,21,True,1,NA,False
EP00405P015036,29,0,0,22,False,1,NA,False
EP01024P069440,6,64,0,26,False,1,NA,True
EP00072P035842,5,0,0,27,True,1,NA,False
EP00558P003858,60,0,0,30,True,1,NA,False
PTQ40344.1,8,20,0,30,False,1,NA,True
EP00260P006682,10,0,3,26,False,1,NA,False
EP00763P000414,4,0,5,30,False,1,NA,False
EP01037P001945,7,63,0,30,False,1,NA,True
EP00577P001316,5,0,0,3,False,1,NA,False
EP00602P010812,2,10,0,22,False,1,NA,True
EP00898P004862,3,0,0,30,True,1,NA,False
EP00029P005095,47,0,0,14,False,1,NA,False
EP00849P005678,44,0,0,29,True,1,NA,False
EP00406P029641,3,0,0,18,True,1,NA,False
EP00767P002434,10,29,0,12,False,1,NA,True
EP00747P028721,3,0,0,21,True,1,NA,False
EP00595P003002,16,0,0,30,True,1,NA,False
EP00874P001539,12,13,12,25,False,1,NA,True
EP00162P018001,34,0,0,20,False,1,NA,False
EP00303P002562,6,0,0,30,True,1,NA,False
EP00959P167989,56,0,0,10,False,1,NA,False
EP00072P009553,1,3,0,30,True,1,NA,True
EP00245P011525,7,0,6,13,False,1,NA,False
EP01001P013054,5,3,0,18,False,1,NA,True
EP00826P063001,7,0,0,23,True,1,NA,False
EP01108P006670,7,0,0,30,False,1,NA,False
EP01125P020825,5,61,4,30,False,1,NA,True
EP00122P020758,36,0,0,17,True,1,NA,False
EP00033P002404,20,0,0,20,True,1,NA,False
EP00035P022336,19,0,0,24,False,1,NA,False
EP00511P000628,6,15,0,12,False,1,NA,True
EP00227P020174,39,0,0,15,True,1,NA,False
EP00085P006324,3,0,0,28,True,1,NA,False
EP00825P028997,6,0,0,13,False,1,NA,False
EP00163P023273,5,0,0,28,True,1,NA,False
EP00597P007172,14,0,0,13,True,1,NA,False
EP00456P084818,6,64,0,30,False,1,NA,True
EP01047P002927,48,12,0,20,False,1,NA,True
EP00750P003156,5,0,0,10,True,1,NA,False
EP00026P014908,3,64,0,15,False,1,NA,True
EP00455P041147,3,67,0,30,False,1,NA,True
EP00953P007254,31,0,13,21,False,1,NA,False
EP01041P024678,7,57,6,27,False,1,NA,True
EP00948P000122,29,0,0,30,False,1,NA,False
EP00811P023376,29,0,0,30,True,1,NA,False
EP00036P025675,12,0,0,30,True,1,NA,False
EP01036P015234,22,0,0,20,False,1,NA,False
EP00976P005622,5,0,0,27,False,1,NA,False
EP00827P006210,10,0,0,30,True,1,NA,False
EP00768P007445,3,0,3,30,False,1,NA,False
EP00314P011769,1,10,0,30,True,1,NA,True
EP00351P000098,2,40,0,30,False,1,NA,True
EP00905P006762,14,0,0,30,True,1,NA,False
EP01013P031268,7,2,0,18,False,1,NA,True
EP00411P018767,44,0,0,15,False,1,NA,False
EP00093P007381,5,62,2,19,False,1,NA,True
RWR88678.1,66,0,0,16,False,1,NA,False
EP00826P036083,1,3,0,10,True,1,NA,True
EP00345P005698,5,0,0,14,False,1,NA,False
EP00811P016834,63,4,0,30,False,1,NA,True
EP00520P016261,5,1,1,25,False,1,NA,True
XP_007709574.1,10,0,1,29,True,1,NA,False
EP00931P030858,25,0,0,12,False,1,NA,False
EP00439P088743,4,65,0,28,False,1,NA,True
EP00130P007040,3,0,0,30,True,1,NA,False
EP00729P001667,3,0,0,18,True,1,NA,False
EP01032P034043,12,0,0,26,False,1,NA,False
EP00613P004129,35,0,0,30,True,1,NA,False
EP00876P001835,3,0,30,30,False,1,NA,False
EP00653P012711,5,1,1,30,False,1,NA,True
EP00555P011849,1,7,0,8,True,1,NA,True
EP00043P003873,6,0,3,30,False,1,NA,False
EP00161P013655,3,0,0,30,False,1,NA,False
EP01040P003305,29,0,0,27,True,1,NA,False
EP00879P023807,5,0,0,15,True,1,NA,False
EP00753P014770,3,0,0,22,True,1,NA,False
EP00646P010625,17,0,0,11,True,1,NA,False
EP00795P013035,1,3,0,24,True,1,NA,True
EP01047P126727,6,0,0,26,True,1,NA,False
EP00462P008701,9,3,0,13,False,1,NA,True
EP00298P016249,8,0,0,28,False,1,NA,False
EP00235P007271,9,0,0,30,True,1,NA,False
EP00355P006752,21,2,0,14,True,1,NA,True
EP00329P001875,4,0,0,17,True,1,NA,False
EP00084P006068,1,69,0,13,True,1,NA,True
EP00613P082545,8,0,0,17,False,1,NA,False
EP00955P038814,32,1,0,13,False,1,NA,True
EP00302P013279,2,0,0,30,True,1,NA,False
EP00429P134269,1,3,0,27,True,1,NA,True
EP00421P054089,10,0,0,30,False,1,NA,False
EP01013P012969,15,0,0,16,True,1,NA,False
EP01034P024430,6,0,0,30,False,1,NA,False
EP01032P036789,5,0,0,10,True,1,NA,False
EP00009P002168,6,0,0,21,True,1,NA,False
EP00966P245769,7,0,0,30,False,1,NA,False
EP00390P009149,1,19,0,28,True,1,NA,True
EP00264P187421,7,0,0,17,True,1,NA,False
EP00494P021147,9,0,0,11,True,1,NA,False
EP00131P006314,24,0,0,10,False,1,NA,False
EP00525P001910,34,7,0,23,False,1,NA,True
EP00831P006009,5,1,0,10,False,1,NA,True
EP00920P012525,3,0,0,30,True,1,NA,False
EP01099P001366,1,8,0,26,True,1,NA,True
EP01097P010342,12,0,0,30,False,1,NA,False
EP00195P014777,9,0,0,30,False,1,NA,False
EP00490P006772,20,0,0,30,False,1,NA,False
EP00130P004937,1,0,9,30,True,1,NA,False
XP_026394389.1,10,0,0,16,True,1,NA,False
EP00418P022471,14,0,0,9,True,1,NA,False
EP01037P015539,3,0,0,18,True,1,NA,False
EP00727P002921,14,1,0,12,True,1,NA,True
EP01137P010114,8,2,0,29,False,1,NA,True
EP00237P014192,20,6,0,30,False,1,NA,True
EP00448P017368,64,0,0,14,False,1,NA,False
EP00658P076038,5,1,1,15,False,1,NA,True
EP01111P003972,67,0,0,30,True,1,NA,False
EP00828P015209,7,0,0,12,False,1,NA,False
EP00762P006871,36,0,0,28,True,1,NA,False
EP00029P001524,14,0,0,11,True,1,NA,False
EP00880P016251,23,4,0,15,False,1,NA,True
EP00797P020568,31,0,0,30,False,1,NA,False
EP01138P009650,3,0,0,10,True,1,NA,False
EP00128P017941,6,0,0,17,True,1,NA,False
EP01034P016916,5,0,0,15,False,1,NA,False
EP00831P033204,10,0,0,23,True,1,NA,False
EP00613P004503,11,0,0,30,False,1,NA,False
EP01041P035414,5,0,0,11,True,1,NA,False
EP00976P108304,7,0,0,16,False,1,NA,False
EP00222P007413,14,0,0,30,True,1,NA,False
EP00042P023688,3,0,0,30,True,1,NA,False
EP00321P016069,4,21,19,15,False,1,NA,True
EP00297P007112,2,21,0,25,False,1,NA,True
EP00931P013021,12,0,0,15,True,1,NA,False
EP00652P007974,9,58,3,19,False,1,NA,True
EP00889P007533,16,53,0,30,False,1,NA,True
EP00416P024952,5,0,0,30,False,1,NA,False
EP01118P000299,2,15,0,22,False,1,NA,True
EP00096P003181,1,11,0,17,True,1,NA,True
EP01059P007939,13,5,0,10,False,1,NA,True
EP01063P022649,6,38,3,30,False,1,NA,True
EP00250P007935,16,0,0,10,False,1,NA,False
EP01013P022778,13,0,0,13,True,1,NA,False
EP00795P016703,63,0,0,25,False,1,NA,False
EP00087P003062,22,2,5,25,False,1,NA,True
EP00300P007123,3,65,2,17,False,1,NA,True
EP00483P012463,13,0,0,17,True,1,NA,False
EP00045P017004,18,5,0,29,False,1,NA,True
EP00029P011980,19,0,0,18,True,1,NA,False
EP01059P020056,10,19,0,15,False,1,NA,True
EP00215P004355,17,0,0,14,False,1,NA,False
EP00405P041525,3,0,0,8,True,1,NA,False
EP00741P017847,49,0,0,29,True,1,NA,False
EP00093P008834,7,0,0,13,False,1,NA,False
EP01120P003132,12,0,0,12,True,1,NA,False
EP00731P010752,17,53,0,30,False,1,NA,True
EP00104P038872,1,3,0,25,True,1,NA,True
EP01155P024552,3,7,0,30,False,1,NA,True
EP00930P085070,9,14,0,29,False,1,NA,True
EP00611P021241,7,60,3,17,False,1,NA,True
EP00443P043789,8,31,0,8,False,1,NA,True
EP01120P013057,7,1,0,13,True,1,NA,True
EP00504P005101,8,51,10,30,False,1,NA,True
EP00349P006774,9,0,0,12,False,1,NA,False
EP00283P003612,3,0,0,12,False,1,NA,False
EP00639P023629,4,64,2,30,False,1,NA,True
EP00429P135485,35,0,0,4,False,1,NA,False
EP00518P022245,11,0,0,29,False,1,NA,False
EP00287P006698,13,57,0,17,False,1,NA,True
EP01036P051465,50,3,0,22,False,1,NA,True
EP01018P017672,31,0,0,22,False,1,NA,False
EP01137P027493,8,10,5,23,False,1,NA,True
EP00922P058565,6,0,0,13,True,1,NA,False
EP00833P002786,6,1,0,12,False,1,NA,True
EP00389P011539,47,0,0,26,False,1,NA,False
EP01133P027936,22,0,0,16,False,1,NA,False
EP00792P010370,5,0,0,18,True,1,NA,False
EP00227P005614,6,3,0,22,False,1,NA,True
EP00868P002782,68,0,0,13,False,1,NA,False
EP00747P048671,25,0,0,13,False,1,NA,False
EP00736P009003,1,7,0,30,True,1,NA,True
EP00443P024565,14,38,0,23,False,1,NA,True
EP00747P193320,5,0,0,13,False,1,NA,False
EP01038P019712,7,4,1,24,False,1,NA,True
EP01051P031129,44,0,0,19,False,1,NA,False
EP01116P001255,6,64,0,14,False,1,NA,True
EP00277P007688,2,0,2,30,False,1,NA,False
EP00132P006781,63,0,0,30,True,1,NA,False
EP00866P000422,22,0,0,25,False,1,NA,False
EP00746P016193,4,30,0,30,False,1,NA,True
EP00440P059892,4,66,0,30,True,1,NA,True
EP00896P007319,8,0,0,14,False,1,NA,False
EP00492P000347,9,0,0,30,False,1,NA,False
CBJ29577.1,6,2,0,29,True,1,NA,True
EP00639P005478,24,0,0,15,True,1,NA,False
EP00074P006000,8,0,0,11,True,1,NA,False
EP01112P014957,23,0,0,12,True,1,NA,False
EP01127P014822,21,0,0,20,True,1,NA,False
EP01026P053430,32,0,0,15,False,1,NA,False
EP00434P022399,2,1,26,16,False,1,NA,True
EP01017P014692,4,2,0,20,False,1,NA,True
EP00854P006741,35,0,0,29,False,1,NA,False
EP00457P017036,6,0,0,30,False,1,NA,False
EP00287P001378,7,0,0,17,False,1,NA,False
EP00072P026545,8,0,0,15,True,1,NA,False
EP00854P024751,10,8,0,14,False,1,NA,True
NP_001017719.1,19,0,0,30,True,1,NA,False
EP00548P017343,29,0,0,19,False,1,NA,False
EP00745P039352,18,0,1,22,False,1,NA,False
EP00923P027970,26,0,0,17,True,1,NA,False
EP00818P007334,8,0,0,26,False,1,NA,False
EP00848P000179,11,0,0,26,False,1,NA,False
EP00425P005819,7,56,7,30,False,1,NA,True
EP00245P004776,7,6,0,23,False,1,NA,True
EP00077P002941,42,0,0,3,False,1,NA,False
EP01092P005719,6,0,0,13,False,1,NA,False
EP01008P001133,18,0,0,26,False,1,NA,False
EP00922P013608,8,19,0,16,False,1,NA,True
EP01114P006575,7,0,0,14,True,1,NA,False
EP00929P032059,7,0,14,24,False,1,NA,False
XP_020045537.1,1,5,0,30,True,1,NA,True
EP00002P030758,15,2,0,24,False,1,NA,True
EP00212P007785,4,62,4,13,False,1,NA,True
EP00928P023018,40,0,0,6,True,1,NA,False
EP00480P010485,22,0,0,15,False,1,NA,False
EP00287P018841,6,0,0,19,False,1,NA,False
EP01113P046615,1,7,0,30,True,1,NA,True
EP00345P010234,3,0,0,17,True,1,NA,False
XP_031472694.1,6,0,0,12,True,1,NA,False
EP00611P027594,7,0,0,30,False,1,NA,False
EP00429P060852,43,0,0,28,True,1,NA,False
EP01032P038900,22,0,0,29,True,1,NA,False
EP01125P014936,8,0,0,15,True,1,NA,False
EP00752P000338,21,29,0,29,False,1,NA,True
EP00931P000044,6,58,0,26,False,1,NA,True
EP00304P008674,11,0,0,29,False,1,NA,False
EP00658P034478,21,0,0,18,False,1,NA,False
EP00449P039985,10,0,0,27,False,1,NA,False
EP01135P003163,4,61,5,30,False,1,NA,True
EP00403P002131,7,44,19,30,False,1,NA,True
EP00419P049204,5,0,0,24,True,1,NA,False
EP00300P039167,7,0,0,30,False,1,NA,False
EP01018P001305,16,0,0,18,True,1,NA,False
EP01037P010687,1,14,1,28,True,1,NA,True
EP00706P020930,5,0,12,30,False,1,NA,False
EP00592P023534,3,0,0,19,True,1,NA,False
EP01006P005017,4,0,27,30,False,1,NA,False
XP_003389228.1,4,0,0,20,True,1,NA,False
EP00325P028156,2,15,0,12,False,1,NA,True
EP00344P009631,13,55,2,30,False,1,NA,True
EP01084P300145,23,0,0,21,False,1,NA,False
EP00500P004787,3,0,30,30,False,1,NA,False
EP00115P004870,10,1,0,10,False,1,NA,True
EP00444P018926,3,0,0,30,True,1,NA,False
EP00192P005250,9,60,1,29,False,1,NA,True
EP01086P013511,6,0,0,14,True,1,NA,False
XP_001620716.2,14,1,0,30,True,1,NA,True
EP00808P011286,56,0,0,30,True,1,NA,False
OAD04672.1,7,1,0,30,False,1,NA,True
EP00443P087929,9,0,0,20,True,1,NA,False
EP00116P006039,8,56,6,30,False,1,NA,True
EP00411P060203,30,0,0,23,True,1,NA,False
EP00480P004215,6,16,0,30,False,1,NA,True
EP00434P005484,5,63,2,21,False,1,NA,True
EP00931P000054,3,0,0,16,True,1,NA,False
EP01031P023050,20,37,0,28,True,1,NA,True
EP00104P025075,40,7,0,30,False,1,NA,True
EP00830P004142,9,5,0,30,False,1,NA,True
EP00467P016368,36,0,0,30,True,1,NA,False
EP01031P017628,3,0,0,17,True,1,NA,False
EP00037P022519,60,0,0,11,False,1,NA,False
EP01102P005009,7,1,0,11,False,1,NA,True
EP01095P011131,10,10,0,30,False,1,NA,True
EP00798P011012,12,0,0,12,True,1,NA,False
XP_015624694.1,5,46,2,30,False,1,NA,True
EP01065P032296,13,0,0,21,False,1,NA,False
EP01090P008168,3,0,0,22,True,1,NA,False
EP00002P040386,10,0,0,30,True,1,NA,False
EP00578P015383,50,0,0,17,False,1,NA,False
EP01023P030215,49,0,0,29,True,1,NA,False
EP00646P010191,5,53,12,18,False,1,NA,True
XP_024540721.1,55,0,0,15,False,1,NA,False
EP00026P004006,1,66,3,17,True,1,NA,True
EP00747P044756,6,0,0,23,True,1,NA,False
EP00628P037324,43,0,0,18,True,1,NA,False
EP00668P042642,6,0,0,22,False,1,NA,False
EP00831P074097,14,52,3,29,False,1,NA,True
EP00351P003049,16,0,0,30,False,1,NA,False
EP01110P008978,41,0,0,22,False,1,NA,False
EP01041P012231,41,0,0,22,False,1,NA,False
EP00855P000991,6,21,0,28,False,1,NA,True
EP00033P007892,22,0,0,10,True,1,NA,False
EP00746P037025,26,0,0,22,False,1,NA,False
EP00764P001327,5,1,0,11,False,1,NA,True
EP01112P020996,5,0,0,13,True,1,NA,False
EP00359P011384,13,0,0,29,True,1,NA,False
EP01024P060453,6,2,19,30,False,1,NA,True
EP00541P007065,2,1,0,30,False,1,NA,True
EP01034P028217,14,10,0,30,False,1,NA,True
EP00899P027991,37,0,0,30,True,1,NA,False
EP00667P009548,3,42,1,30,True,1,NA,True
EP00285P019822,2,15,0,28,False,1,NA,True
EP01031P026004,19,0,0,12,False,1,NA,False
EP00197P001821,14,10,0,20,True,1,NA,True
EP00813P006403,14,41,0,20,False,1,NA,True
EP00820P019364,24,3,0,16,False,1,NA,True
EP00456P035540,14,0,0,28,False,1,NA,False
EP00899P026508,6,1,0,30,False,1,NA,True
EP00854P005288,13,0,0,21,True,1,NA,False
EP00315P016170,4,62,4,12,False,1,NA,True
EP00117P022260,9,7,1,10,False,1,NA,True
XP_026384752.1,7,55,0,22,False,1,NA,True
EP01137P013806,8,57,5,12,False,1,NA,True
EP00085P019122,24,0,0,28,True,1,NA,False
EP00933P008270,14,0,0,30,True,1,NA,False
EP00004P017424,5,0,0,30,False,1,NA,False
EP00913P029942,6,58,6,23,False,1,NA,True
EP00419P090077,44,0,0,17,False,1,NA,False
EP00740P014263,5,3,0,23,False,1,NA,True
EP01118P006274,15,0,0,11,False,1,NA,False
EP00746P166986,7,0,0,29,False,1,NA,False
EP00334P021929,3,0,0,30,True,1,NA,False
EP00893P005641,5,2,0,20,False,1,NA,True
EP01047P056952,16,0,0,21,True,1,NA,False
EP01027P013882,7,1,0,14,True,1,NA,True
EP00154P010341,4,1,0,30,False,1,NA,True
EP01035P047043,8,0,0,30,False,1,NA,False
EP00528P004345,20,0,0,22,True,1,NA,False
EP00401P063870,3,63,4,27,False,1,NA,True
EP00895P003961,11,19,0,30,False,1,NA,True
EP00005P001418,18,0,0,12,False,1,NA,False
EP00920P035722,10,8,0,30,False,1,NA,True
EP00644P002431,31,3,0,10,False,1,NA,True
EP00918P058038,4,0,1,22,False,1,NA,False
EP01118P013621,7,0,0,30,True,1,NA,False
EP00636P011473,8,36,0,10,False,1,NA,True
EP00170P003565,5,0,0,28,True,1,NA,False
EP01155P031673,7,1,0,12,True,1,NA,True
EP00741P016844,36,0,0,30,True,1,NA,False
EP00276P010304,15,55,0,17,False,1,NA,True
EP01030P000818,10,6,0,12,False,1,NA,True
EP00669P008844,12,48,10,30,False,1,NA,True
EP00679P009148,24,0,0,14,False,1,NA,False
EP00003P010794,66,0,0,11,False,1,NA,False
EP00957P101475,12,0,0,11,True,1,NA,False
EP00075P023771,36,0,0,12,True,1,NA,False
EP00659P000625,1,68,0,18,True,1,NA,True
EP00638P006871,5,0,0,11,True,1,NA,False
EP00434P033521,5,0,0,15,False,1,NA,False
EP00597P003832,36,0,0,14,False,1,NA,False
EP00537P005328,20,0,0,10,True,1,NA,False
EP00110P002701,4,63,3,30,False,1,NA,True
EP00003P011831,18,0,0,20,True,1,NA,False
EP01084P155738,43,0,0,10,False,1,NA,False
EP01025P011097,16,7,0,15,False,1,NA,True
EP01012P010123,16,0,0,30,False,1,NA,False
EP00103P029255,14,0,1,30,False,1,NA,False
EP00730P004575,30,0,0,15,True,1,NA,False
EP00182P002783,1,13,0,22,True,1,NA,True
EP00499P011511,3,0,0,30,True,1,NA,False
EP00003P029936,9,24,0,17,False,1,NA,True
EP01084P129996,17,1,0,11,False,1,NA,True
EP01088P009895,10,29,0,18,False,1,NA,True
EP00439P055071,7,4,0,19,False,1,NA,True
EP00614P034330,11,52,0,11,False,1,NA,True
EP00753P001798,5,17,2,16,False,1,NA,True
CEO97495.1,3,0,0,30,True,1,NA,False
EP00897P006420,5,24,0,30,False,1,NA,True
EP01079P010127,27,0,0,14,True,1,NA,False
EP00874P015950,3,0,0,11,True,1,NA,False
EP01084P228713,23,0,0,12,False,1,NA,False
EP00747P093472,22,0,0,14,True,1,NA,False
EP00494P006289,48,0,0,30,False,1,NA,False
PXF49534.1,4,9,0,30,False,1,NA,True
EP00801P006257,31,2,0,30,False,1,NA,True
EP01093P001623,9,38,0,13,False,1,NA,True
EP00695P002420,46,0,0,21,False,1,NA,False
EP00608P006463,12,19,0,18,False,1,NA,True
XP_005779814.1,7,0,0,23,True,1,NA,False
EP01083P084305,7,0,0,18,False,1,NA,False
EP00569P011279,3,0,0,30,True,1,NA,False
XP_002780404.1,17,0,0,18,False,1,NA,False
EP00292P013084,9,0,0,17,True,1,NA,False
EP00737P005272,7,62,1,16,False,1,NA,True
EP00288P007119,7,5,0,30,False,1,NA,True
EP00004P005682,4,12,0,15,False,1,NA,True
EP00613P000438,15,52,3,30,False,1,NA,True
EP00002P006494,16,2,0,17,False,1,NA,True
EP00729P010010,59,4,0,30,False,1,NA,True
EP00160P003374,10,0,0,14,False,1,NA,False
EP00211P001733,8,1,0,12,False,1,NA,True
EP00761P008471,31,0,0,30,True,1,NA,False
EP00092P080755,11,20,0,16,False,1,NA,True
EP01084P223424,55,3,0,30,False,1,NA,True
EP01031P050546,36,0,0,11,False,1,NA,False
EP01111P016133,23,0,0,22,False,1,NA,False
EP00246P004866,5,0,0,25,True,1,NA,False
EP01060P007549,33,0,0,16,False,1,NA,False
EP00982P017029,3,0,0,30,True,1,NA,False
EP00191P012986,6,0,0,16,True,1,NA,False
EP01037P013326,14,7,0,30,False,1,NA,True
EP00878P008348,5,0,0,30,True,1,NA,False
EP00970P003658,26,3,0,15,False,1,NA,True
EP00271P005685,27,0,0,26,True,1,NA,False
EP00397P050253,28,0,0,29,False,1,NA,False
EP00475P042570,49,0,0,20,True,1,NA,False
EP00750P025667,44,0,0,23,False,1,NA,False
EP00052P018914,9,61,0,30,False,1,NA,True
EP00042P009984,3,0,0,20,True,1,NA,False
EP00966P118021,10,12,0,30,False,1,NA,True
EP00956P001059,12,0,0,16,True,1,NA,False
EP00876P003320,3,0,0,21,True,1,NA,False
EP00746P093014,10,0,0,13,True,1,NA,False
EP00656P042615,37,0,0,30,False,1,NA,False
EP01006P051474,4,0,0,15,False,1,NA,False
EP00472P008751,9,0,0,27,False,1,NA,False
EP00933P084423,27,0,0,30,True,1,NA,False
EP00825P002782,16,43,0,24,False,1,NA,True
EP01107P013805,3,0,0,22,True,1,NA,False
EP00854P001090,2,11,0,13,False,1,NA,True
EP00054P004199,17,0,0,19,False,1,NA,False
EP00073P003926,6,1,0,30,False,1,NA,True
EP00192P021527,7,0,0,22,True,1,NA,False
EP00913P006979,34,14,0,14,False,1,NA,True
EP01137P032677,35,0,0,30,True,1,NA,False
EP01114P016875,13,0,0,17,True,1,NA,False
EP00111P022287,43,0,0,30,True,1,NA,False
EP00704P015713,11,0,0,22,False,1,NA,False
EP01035P031271,10,18,0,17,False,1,NA,True
EP00592P007801,33,2,0,30,False,1,NA,True
EP00404P031391,7,0,0,25,True,1,NA,False
EP00916P008489,5,0,0,11,False,1,NA,False
EP00449P021634,44,0,0,20,False,1,NA,False
EP00264P026737,6,0,0,17,True,1,NA,False
EP01042P012150,16,0,0,30,False,1,NA,False
EP01063P017981,66,0,0,15,False,1,NA,False
EP00612P005815,2,67,1,17,False,1,NA,True
EP00206P008148,60,0,0,30,False,1,NA,False
EP00264P095003,16,0,0,30,False,1,NA,False
EP01036P015136,5,0,0,30,True,1,NA,False
EP00611P006745,33,0,0,30,True,1,NA,False
EP00252P005946,24,0,0,30,False,1,NA,False
EP00401P042223,2,58,0,30,False,1,NA,True
EP00063P065035,5,0,0,10,False,1,NA,False
EP00966P241794,3,0,8,29,False,1,NA,False
EP00797P032945,3,0,0,24,True,1,NA,False
EP00466P003694,5,0,0,14,False,1,NA,False
EP00051P011690,3,0,0,21,True,1,NA,False
EP00300P021344,32,0,0,15,True,1,NA,False
EP00055P010204,19,0,0,19,False,1,NA,False
EP00913P022487,13,0,0,29,True,1,NA,False
EP00168P008812,7,0,10,30,False,1,NA,False
EP01083P241065,13,2,0,19,True,1,NA,True
EP01036P056859,5,0,0,29,False,1,NA,False
EP00168P019071,13,0,0,17,True,1,NA,False
EP00762P007258,21,0,0,10,True,1,NA,False
EP01036P017332,16,0,0,13,False,1,NA,False
EP00901P004370,13,0,0,29,True,1,NA,False
EP00040P026672,3,42,1,25,True,1,NA,True
EP00568P018206,31,0,0,22,True,1,NA,False
EP01031P048618,6,0,0,19,True,1,NA,False
EP01119P008777,27,0,0,10,True,1,NA,False
EP00437P058550,3,5,0,30,True,1,NA,True
